"STUB_1","STUB_2","1/11/19","1/4/19","1/12/18","1/13/17","1/11/19","1/12/18"
"Crude Oil Production ","Domestic Production","11,900","11,700","9,750","8,944","11,750","9,695"
"Crude Oil Production ","Alaska","507","505","504","513","501","509"
"Crude Oil Production ","Lower 48","11,400","11,200","9,246","8,431","11,250","9,186"
"Refiner Inputs and Utilization ","Crude Oil Inputs","17,223","17,566","16,875","16,468","17,475","17,301"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,147","1,073","958","1,014","1,089","1,071"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,999","3,960","3,632","3,744","3,957","3,769"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,988","9,421","9,087","8,722","9,331","9,276"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","634","633","615","604","618","616"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,455","2,479","2,583","2,384","2,480","2,569"
"Refiner Inputs and Utilization ","Gross Inputs","17,599","17,883","17,209","16,748","17,813","17,609"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,154","1,076","959","1,006","1,094","1,074"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,007","3,975","3,624","3,745","3,964","3,766"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,197","9,535","9,251","8,854","9,499","9,412"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","634","634","615","606","618","614"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,607","2,663","2,760","2,537","2,639","2,744"
"Refiner Inputs and Utilization ","Operable Capacity","18,604","18,602","18,505","18,474","18,603","18,504"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,182","1,278","1,224","1,182"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,094","4,092","4,013","3,957","4,093","4,012"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,765","9,765","9,769","9,620","9,765","9,769"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","683","683","693","696","683","693"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,838","2,838","2,848","2,924","2,838","2,848"
"Refiner Inputs and Utilization ","Percent Utilization","94.6","96.1","93.0","90.7","95.8","95.2"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","94.3","87.9","81.1","78.7","89.3","90.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","97.9","97.1","90.3","94.6","96.9","93.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.2","97.7","94.7","92.0","97.3","96.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","92.8","92.9","88.7","87.1","90.5","88.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","91.8","93.8","96.9","86.8","93.0","96.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-351","-923","-137","-219","-412","-264"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,151","2,016","2,090","2,001","2,176","2,051"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-191","-291","106","126","-141","73"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,260","-2,404","-2,157","-2,311","-2,380","-2,250"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-33","-71","-81","-44","-46","-81"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-18","-173","-95","8","-21","-57"
"Refiner and Blender Net Inputs ","RBOB","126","16","333","236","222","274"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","402","439","522","467","465","487"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","5","-71","60","-50","4","8"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-257","-264","-210","-210","-250","-205"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-25","-88","-38","30","4","-16"
"Refiner and Blender Net Inputs ","CBOB","-732","-776","-426","-552","-711","-533"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,574","1,451","1,436","1,365","1,533","1,427"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-152","-142","150","127","-104","83"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,135","-2,030","-1,935","-2,061","-2,108","-1,955"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-42","-38","-70","-36","-43","-73"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","23","-18","-7","53","10","-16"
"Refiner and Blender Net Inputs ","GTAB","49","-64","22","60","36","29"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","49","-64","22","60","36","29"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","206","-99","-67","37","40","-33"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","126","190","110","110","142","107"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-44","-78","-103","50","-41","-18"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","132","-111","-12","-40","-23","-90"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","9","-33","-11","-8","-4","-8"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-16","-67","-51","-75","-35","-25"
"Refiner and Blender Net Inputs ","Fuel Ethanol","862","815","856","840","870","863"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","319","302","309","305","321","312"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","225","216","236","234","231","235"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","139","130","139","131","141","139"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","30","27","29","28","29","29"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","148","140","143","141","148","148"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,584","9,392","9,710","8,953","9,663","9,791"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,808","9,115","9,578","9,364","9,725","9,665"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,132","2,919","2,958","2,883","3,113","2,992"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,412","2,264","2,464","2,494","2,426","2,459"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,448","2,231","2,426","2,228","2,386","2,444"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","316","280","274","303","303","268"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,500","1,420","1,457","1,456","1,496","1,502"
"Refiner and Blender Net Production ","Adjustment","-224","277","132","-411","-61","126"
"Refiner and Blender Net Production ","Reformulated","3,037","2,885","2,986","3,048","3,079","3,034"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,234","1,162","1,168","1,211","1,244","1,186"
"Refiner and Blender Net Production ","Midwest (PADD 2)","332","308","356","366","337","356"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","421","416","447","435","442","441"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,050","1,000","1,015","1,036","1,056","1,052"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,037","2,885","2,986","3,048","3,079","3,034"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,234","1,162","1,168","1,211","1,244","1,186"
"Refiner and Blender Net Production ","Midwest (PADD 2)","332","308","356","366","337","356"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","421","416","447","435","442","441"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,050","1,000","1,015","1,036","1,056","1,052"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,771","6,229","6,592","6,316","6,646","6,630"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,897","1,757","1,790","1,672","1,869","1,806"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,080","1,957","2,108","2,128","2,090","2,103"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,027","1,815","1,979","1,794","1,944","2,003"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","316","280","274","303","303","268"
