"STUB_1","STUB_2","5/3/13","4/26/13","5/4/12","5/6/11","5/3/13","5/4/12"
"Crude Oil Production ","Domestic Production","7,369","7,312","6,136","5,609","7,304","6,103"
"Crude Oil Production ","Alaska","535","500","554","590","520","554"
"Crude Oil Production ","Lower 48","6,834","6,812","5,582","5,019","6,784","5,550"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,180","14,710","14,742","14,108","14,863","14,595"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,122","1,102","987","1,074","1,096","972"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,242","3,224","3,373","3,173","3,185","3,497"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,923","7,627","7,548","7,084","7,774","7,374"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","520","520","514","509","545","527"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,373","2,236","2,321","2,267","2,263","2,224"
"Refiner Inputs and Utilization ","Gross Inputs","15,500","15,038","14,965","14,463","15,196","14,790"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,197","1,160","987","1,076","1,155","973"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,195","3,183","3,394","3,192","3,155","3,515"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,082","7,808","7,589","7,258","7,948","7,393"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","525","520","516","508","550","531"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,501","2,367","2,478","2,429","2,388","2,377"
"Refiner Inputs and Utilization ","Operable Capacity","17,810","17,819","17,312","17,698","17,817","17,314"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,293","1,293","1,188","1,580","1,293","1,188"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,663","3,721","3,769","3,663"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,103","8,725","8,646","9,101","8,725"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","625","625","623","624","625","623"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,113","3,128","3,029","3,115"
"Refiner Inputs and Utilization ","Percent Utilization","87.0","84.4","86.4","81.7","85.3","85.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","92.6","89.7","83.1","68.1","89.3","81.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","84.8","84.5","92.7","85.8","83.7","96.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","88.9","85.8","87.0","83.9","87.3","84.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","84.0","83.3","82.8","81.4","88.0","85.2"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","82.6","78.1","79.6","77.6","78.8","76.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","649","905","656","812","735","625"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,148","2,219","2,088","2,016","2,144","2,036"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","362","286","106","117","290","145"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,951","-1,819","-1,903","-1,490","-1,890","-1,832"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","10","7","-2","-6","-2","-12"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","80","213","367","174","194","289"
"Refiner and Blender Net Inputs ","RBOB","348","599","324","447","428","297"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","598","640","493","601","569","421"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","52","99","-1","-14","67","12"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-294","-308","-250","-311","-314","-265"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
