"STUB_1","STUB_2","11/4/22","10/28/22","11/5/21","11/6/20","11/4/22","11/5/21"
"Crude Oil Production ","Domestic Production","12,100","11,900","11,500","10,500","12,000","11,400"
"Crude Oil Production ","Alaska","446","446","444","518","433","437"
"Crude Oil Production ","Lower 48","11,700","11,500","11,100","10,000","11,600","11,000"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,089","15,842","15,366","13,447","15,729","15,106"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","804","833","654","594","793","637"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,824","3,754","3,787","3,366","3,793","3,757"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,619","8,503","8,391","7,108","8,434","8,064"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","588","622","519","520","599","530"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,254","2,129","2,015","1,858","2,111","2,119"
"Refiner Inputs and Utilization ","Gross Inputs","16,551","16,266","15,715","13,873","16,216","15,538"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","825","843","655","612","811","640"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,831","3,760","3,786","3,365","3,797","3,756"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,913","8,788","8,618","7,351","8,760","8,353"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","587","623","518","518","599","530"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,396","2,253","2,138","2,026","2,249","2,260"
"Refiner Inputs and Utilization ","Operable Capacity","17,962","17,962","18,130","18,622","17,962","18,130"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","818","818","889","818","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,197","4,197","4,191","4,177","4,197","4,190"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,625","9,625","9,751","9,983","9,625","9,751"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","663","663","657","698","663","657"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,659","2,659","2,714","2,875","2,659","2,714"
"Refiner Inputs and Utilization ","Percent Utilization","92.1","90.6","86.7","74.5","90.3","85.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","100.9","103.0","80.1","68.9","99.2","78.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","91.3","89.6","90.3","80.6","90.5","89.6"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","92.6","91.3","88.4","73.6","91.0","85.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","88.5","93.9","78.9","74.2","90.3","80.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","90.1","84.7","78.8","70.5","84.6","83.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","312","653","370","489","649","604"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,383","2,390","2,383","2,197","2,434","2,444"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","326","280","222","242","293","266"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,370","-2,110","-2,416","-2,055","-2,150","-2,275"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","4","-6","40","-56","17","38"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-30","99","141","160","55","132"
"Refiner and Blender Net Inputs ","RBOB","343","392","438","242","410","557"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","417","356","336","401","438","447"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","143","46","53","8","86","42"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-216","-79","-93","-202","-130","-45"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-1","69","143","35","15","113"
"Refiner and Blender Net Inputs ","CBOB","127","234","-449","-55","207","-203"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,642","1,699","1,728","1,552","1,681","1,697"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","294","261","178","263","260","213"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,848","-1,783","-2,268","-1,924","-1,797","-2,132"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","9","-2","5","-56","21","24"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","30","58","-93","109","42","-4"
"Refiner and Blender Net Inputs ","GTAB","40","113","100","53","81","98"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","40","113","100","53","81","98"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","-197","-87","280","249","-49","151"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","284","221","220","192","233","202"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-111","-27","-10","-29","-53","11"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-305","-249","-55","71","-223","-98"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-6","-4","35","0","-4","14"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-60","-28","91","15","-2","23"
"Refiner and Blender Net Inputs ","Fuel Ethanol","884","905","893","834","903","902"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","323","326","323","301","327","327"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","237","246","240","223","244","241"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","148","151","153","141","151","153"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","31","32","30","27","32","31"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","144","149","148","143","148","150"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,754","9,480","10,054","9,319","9,513","10,091"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,673","9,680","9,726","9,177","9,736","9,809"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,192","3,191","3,131","2,925","3,207","3,190"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,456","2,520","2,497","2,444","2,503","2,512"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,252","2,162","2,320","2,153","2,222","2,281"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","372","364","346","256","369","356"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,401","1,443","1,432","1,399","1,434","1,470"
"Refiner and Blender Net Production ","Adjustment","81","-200","328","142","-223","282"
"Refiner and Blender Net Production ","Reformulated","2,956","3,016","2,969","2,804","3,002","3,021"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,166","1,160","1,158","1,089","1,170","1,190"
